Country,Year_t,Year_t1,Period,TFP_Change,Efficiency_Change,Technical_Change
CHL,2005,2006,2005-2006,0.9721526182042467,0.9490570914761626,1.0243352343452399
COL,2005,2006,2005-2006,0.9995296342924875,0.9999999999999967,0.9995296342924909
CRI,2005,2006,2005-2006,1.0000000000000004,1.000000000000001,0.9999999999999993
MEX,2005,2006,2005-2006,0.9871765388907716,1.000000000000007,0.9871765388907646
PER,2005,2006,2005-2006,0.9869886687222437,1.000000000000005,0.9869886687222387
ARG,2006,2007,2006-2007,0.9475415094716544,1.000000000000003,0.9475415094716514
BRA,2006,2007,2006-2007,0.9709659057459715,0.9999999999999845,0.9709659057459866
CHL,2006,2007,2006-2007,0.9773614129890092,0.9415258296718716,1.0380611791921064
COL,2006,2007,2006-2007,0.9999999999999967,0.9999999999999933,1.0000000000000033
CRI,2006,2007,2006-2007,0.9999999999998648,0.9999999999997295,1.0000000000001352
MEX,2006,2007,2006-2007,1.005175379793141,1.0000000000000693,1.0051753797930714
PER,2006,2007,2006-2007,0.9960951538217774,1.0000000000000016,0.9960951538217758
ARG,2007,2008,2007-2008,0.9931065882818239,1.0,0.9931065882818239
BRA,2007,2008,2007-2008,2.3018463883063918,1.0000000000000124,2.3018463883063633
CHL,2007,2008,2007-2008,1.0214234101512794,0.96009369922038,1.0638788807599722
COL,2007,2008,2007-2008,1.0208267096312618,1.0000000000000175,1.0208267096312438
CRI,2007,2008,2007-2008,1.0000000000001323,1.000000000000265,0.9999999999998674
MEX,2007,2008,2007-2008,1.0110873142602388,1.0,1.0110873142602388
PER,2007,2008,2007-2008,1.0162046494114152,0.9999999999998961,1.0162046494115209
ARG,2008,2009,2008-2009,1.0815177498150566,1.0000000000000004,1.081517749815056
BRA,2008,2009,2008-2009,1.5348001785625933,1.000000000000004,1.534800178562587
CHL,2008,2009,2008-2009,1.091211590813295,1.0064820168266464,1.0841838925784228
COL,2008,2009,2008-2009,1.0319827720539303,0.9999999999999913,1.0319827720539392
CRI,2008,2009,2008-2009,0.9999999999999505,0.999999999999901,1.0000000000000495
MEX,2008,2009,2008-2009,1.0849683225160018,0.9999999999999991,1.0849683225160027
PER,2008,2009,2008-2009,1.075082766836574,0.9999999999999081,1.075082766836673
ARG,2009,2010,2009-2010,0.9324283512028404,1.000000000000001,0.9324283512028394
BRA,2009,2010,2009-2010,1.2458830791256001,0.9999999999999969,1.245883079125604
CHL,2009,2010,2009-2010,0.9614059965694506,0.9432218797337905,1.0192787266987406
COL,2009,2010,2009-2010,1.0134239551640056,1.000000000000008,1.0134239551639976
CRI,2009,2010,2009-2010,1.0000000000000513,1.0000000000001026,0.9999999999999487
MEX,2009,2010,2009-2010,0.9731057763976234,1.0000000000000107,0.9731057763976131
PER,2009,2010,2009-2010,0.99058099727169,0.9742862048025185,1.0167248518852572
ARG,2010,2011,2010-2011,0.9776616974528283,0.9999999999999991,0.9776616974528292
BRA,2010,2011,2010-2011,1.332696077757999,1.0000000000000024,1.3326960777579957
CHL,2010,2011,2010-2011,1.0031081144030092,0.9792797555313218,1.0243325349442753
COL,2010,2011,2010-2011,1.0091168006220603,1.0000000000000002,1.00911680062206
CRI,2010,2011,2010-2011,0.9999999999999675,0.9999999999999349,1.0000000000000326
MEX,2010,2011,2010-2011,0.98587225480604,0.9999999999999953,0.9858722548060446
PER,2010,2011,2010-2011,1.0041240979390444,0.9645942317760035,1.040980823708907
ARG,2011,2012,2011-2012,1.0411878207630747,0.9999999999999998,1.041187820763075
BRA,2011,2012,2011-2012,1.1487867722890015,0.9999999999999978,1.148786772289004
CHL,2011,2012,2011-2012,1.0536406575752677,1.0242711655487877,1.0286735515108876
COL,2011,2012,2011-2012,1.021775363869782,1.0000000000000033,1.0217753638697786
CRI,2011,2012,2011-2012,1.0049602041399426,1.0000000000000702,1.004960204139872
MEX,2011,2012,2011-2012,1.00537606392956,0.9999999999999751,1.005376063929585
PER,2011,2012,2011-2012,1.0477127078233999,0.9995807662634948,1.0481521285566806
ARG,2012,2013,2012-2013,1.0064272410467134,1.0000000000000007,1.0064272410467128
BRA,2012,2013,2012-2013,1.1124666152261136,1.0000000000000013,1.112466615226112
CHL,2012,2013,2012-2013,1.0220924469352437,0.9763693155412478,1.0468297504501658
COL,2012,2013,2012-2013,1.0145032443530468,0.9999999999999916,1.0145032443530555
CRI,2012,2013,2012-2013,1.008195727780008,0.9999999999999849,1.0081957277800233
MEX,2012,2013,2012-2013,1.0196802004244727,1.0000000000000102,1.0196802004244623
PER,2012,2013,2012-2013,1.023064310855636,0.9814094503535133,1.0424439162340635
ARG,2013,2014,2013-2014,1.0550577731300823,0.9999999999999916,1.0550577731300912
BRA,2013,2014,2013-2014,1.1172262051851904,1.000000000000001,1.1172262051851891
CHL,2013,2014,2013-2014,1.0575997869922131,1.0095755574030212,1.0475687324609235
COL,2013,2014,2013-2014,1.0180218394653089,0.999999999999996,1.0180218394653129
CRI,2013,2014,2013-2014,1.009306014974298,1.0000000000000082,1.0093060149742898
MEX,2013,2014,2013-2014,1.006385569942502,0.999999999999851,1.0063855699426518
PER,2013,2014,2013-2014,1.0530138044484525,0.9929354048581974,1.0605058489165617
ARG,2014,2015,2014-2015,1.3132398016196494,1.0000000000000009,1.3132398016196483
BRA,2014,2015,2014-2015,1.146006533324978,0.9999999999999993,1.1460065333249787
CHL,2014,2015,2014-2015,1.2538342178258162,1.2334754506210777,1.01650520664557
COL,2014,2015,2014-2015,1.0211785810377416,1.0000000000000104,1.021178581037731
CRI,2014,2015,2014-2015,0.9999999999999949,0.9999999999999898,1.000000000000005
MEX,2014,2015,2014-2015,1.0238669493083017,1.0000000000000184,1.0238669493082828
PER,2014,2015,2014-2015,1.0088526492300884,0.9775024718448139,1.0320717116204405
ARG,2015,2016,2015-2016,1.0425474854156624,1.0000000000000007,1.0425474854156618
BRA,2015,2016,2015-2016,1.0939765300072934,0.9999999999999973,1.0939765300072963
CHL,2015,2016,2015-2016,1.013674683490797,1.0190424420442552,0.9947325466222092
COL,2015,2016,2015-2016,1.0222520515241966,1.0000000000000018,1.0222520515241948
CRI,2015,2016,2015-2016,0.9999999999999857,0.9999999999999714,1.0000000000000144
MEX,2015,2016,2015-2016,1.03306548260749,1.0000000000000593,1.0330654826074288
PER,2015,2016,2015-2016,1.0414022667156038,1.0277530115118232,1.0132806764377198
ARG,2016,2017,2016-2017,0.7625423525839993,0.9999999999999996,0.7625423525839996
BRA,2016,2017,2016-2017,1.0361877086988773,1.000000000000003,1.036187708698874
CHL,2016,2017,2016-2017,0.7822325224890512,0.7672596170309419,1.0195147836869738
COL,2016,2017,2016-2017,1.0226408988788278,0.9999999999999887,1.0226408988788394
CRI,2016,2017,2016-2017,0.9911476860017676,1.0000000000000058,0.9911476860017618
MEX,2016,2017,2016-2017,1.0320896063911615,1.0000000000000817,1.0320896063910772
PER,2016,2017,2016-2017,1.0063576874614877,0.983449067080995,1.0232941604677999
ARG,2017,2018,2017-2018,1.0548024660088868,1.0000000000000087,1.0548024660088777
BRA,2017,2018,2017-2018,1.0223929799768656,0.9999999999999958,1.0223929799768698
CHL,2017,2018,2017-2018,1.0514398240869436,1.0473335582019387,1.0039206858720868
COL,2017,2018,2017-2018,1.013465012341828,1.0,1.013465012341828
CRI,2017,2018,2017-2018,1.0079182871714565,1.0000000000000193,1.007918287171437
MEX,2017,2018,2017-2018,1.0341863676533736,0.999999999999994,1.0341863676533798
PER,2017,2018,2017-2018,1.0474224256599773,1.0385001743594253,1.008591477903271
ARG,2018,2019,2018-2019,1.0515141753533972,0.9999999999999949,1.0515141753534025
BRA,2018,2019,2018-2019,1.0234178388296025,1.0000000000000009,1.0234178388296016
CHL,2018,2019,2018-2019,1.0314092407260664,0.994447796306468,1.0371678076585609
COL,2018,2019,2018-2019,1.0083782816894444,1.0000000000000009,1.0083782816894435
CRI,2018,2019,2018-2019,1.0028410976438547,0.9999999999999774,1.0028410976438773
MEX,2018,2019,2018-2019,1.0576307895962702,0.9999999999999194,1.0576307895963555
PER,2018,2019,2018-2019,1.0285166068308806,1.0050803197501348,1.023317825073495
ARG,2019,2020,2019-2020,1.058221400633075,1.000000000000002,1.0582214006330728
BRA,2019,2020,2019-2020,1.040710839330716,0.9999999999999987,1.0407108393307174
CHL,2019,2020,2019-2020,1.1105256749862322,1.0120633337284077,1.097288715020524
COL,2019,2020,2019-2020,1.0040317833965198,0.9999999999999925,1.0040317833965273
CRI,2019,2020,2019-2020,1.0000000000000215,1.0000000000000433,0.9999999999999782
MEX,2019,2020,2019-2020,1.1153855330899027,1.0000000000000988,1.1153855330897926
PER,2019,2020,2019-2020,1.1074837412590837,0.9590621391718426,1.1547570235807705
ARG,2020,2021,2020-2021,0.9712420084726202,0.999999999999998,0.9712420084726221
BRA,2020,2021,2020-2021,0.9787899016210954,1.0000000000000027,0.9787899016210928
CHL,2020,2021,2020-2021,0.9281183584588583,0.9936021187184679,0.9340945847176035
COL,2020,2021,2020-2021,0.9662289459123794,1.0000000000000058,0.9662289459123738
CRI,2020,2021,2020-2021,0.9999999999999906,0.9999999999999811,1.0000000000000095
MEX,2020,2021,2020-2021,0.9922271374083482,0.9999999999999996,0.9922271374083487
PER,2020,2021,2020-2021,0.9302809563510063,1.0144473169718826,0.9170323000388899
ARG,2021,2022,2021-2022,0.9780903277334073,1.0000000000000044,0.978090327733403
BRA,2021,2022,2021-2022,0.9983492690437268,1.0000000000000016,0.9983492690437252
CHL,2021,2022,2021-2022,0.9709834958790077,0.9532976308055854,1.018552301507848
COL,2021,2022,2021-2022,0.9845602149895919,1.00000000000001,0.984560214989582
CRI,2021,2022,2021-2022,1.000000000000006,1.000000000000012,0.999999999999994
MEX,2021,2022,2021-2022,1.0165252969381031,0.9999999999999902,1.016525296938113
PER,2021,2022,2021-2022,0.970293557946536,0.9655668359209414,1.0048952820765498
ARG,2022,2023,2022-2023,1.0412491994495872,0.9999999999999942,1.0412491994495932
BRA,2022,2023,2022-2023,0.9900190997211907,0.9999999999999849,0.9900190997212057
CHL,2022,2023,2022-2023,1.0384210746658038,1.0068702645194003,1.0313355267885116
COL,2022,2023,2022-2023,1.0104139224520352,0.9999999999999929,1.0104139224520423
CRI,2022,2023,2022-2023,0.9999999999999966,0.9999999999999931,1.0000000000000036
MEX,2022,2023,2022-2023,1.0178334109663276,0.999999999999996,1.0178334109663316
PER,2022,2023,2022-2023,1.0254860321767332,0.9952290880471335,1.0304019893439516
ARG,2023,2024,2023-2024,1.0208982610591677,1.0000000000000053,1.0208982610591621
BRA,2023,2024,2023-2024,0.9880178813879223,0.9999999999999996,0.9880178813879228
CHL,2023,2024,2023-2024,1.0207620561461248,1.015189239056672,1.005489436722784
COL,2023,2024,2023-2024,1.0053693516373199,0.9999999999999984,1.0053693516373214
CRI,2023,2024,2023-2024,1.000000000000006,1.0000000000000122,0.9999999999999938
MEX,2023,2024,2023-2024,1.0325328964993403,0.9999999999999833,1.0325328964993574
PER,2023,2024,2023-2024,1.0118794984467137,1.0156509633087827,0.9962866526018128
