cik,name,country,sic,sic_desc,form,status,fy,revenue,cogs,assets,ppe_net,intangibles,goodwill,rnd,liabilities,currency,revenue_concept,employees,emp_matches,ai_exposure,ai_exposure_total,ai_total_mentions,filing_words,cur,revenue_usd,assets_usd,ppe_net_usd,intangibles_usd,goodwill_usd,rnd_usd,cogs_usd,ias29_ars,emp_min,emp_max,employees_clean,lprod,intang_int,rnd_int,size,sic2,exp,exp_tot
1430162,Cosan S.A.,Brazil,5500,Retail-Auto Dealers & Gasoline Stations,20-F,active,2020,20437835000.0,14999823000.0,83713565000.0,14068506000.0,16219719000.0,,,62894698000.0,BRL,ifrs-full:Revenue,11930.0,1.0,0.0488,0.0488,1.0,205087.0,BRL,3754794354.31617,15379673103.422146,2584635158.394378,2979851306.647437,,,2755734681.1020756,0,11930.0,11930.0,11930.0,12.659487839742928,0.1937525776139148,,23.45631254614407,55,0.0488,0.0488
1430162,Cosan S.A.,Brazil,5500,Retail-Auto Dealers & Gasoline Stations,20-F,active,2021,26093154000.0,20263186000.0,97842023000.0,16648553000.0,16648681000.0,,,68972001000.0,BRL,ifrs-full:Revenue,10581.0,1.0,0.0407,0.0407,1.0,245574.0,BRL,4375629748.323674,16407386645.361813,2791839720.6157355,2791861185.2730083,,,3397987052.7501507,0,10581.0,10581.0,10581.0,12.932501069967087,0.17015879771823605,,23.520997475579573,55,0.0407,0.0407
1430162,Cosan S.A.,Brazil,5500,Retail-Auto Dealers & Gasoline Stations,20-F,active,2022,39322786000.0,30556819000.0,134484992000.0,18948436000.0,20661870000.0,,,86315593000.0,BRL,ifrs-full:Revenue,11181.0,1.0,0.0378,0.0378,1.0,264810.0,BRL,6377973782.903834,21812842893.94022,3073348567.800644,3351259627.57998,,,4956174531.248569,0,11181.0,11181.0,11181.0,13.254145106827165,0.15363699467669967,,23.805764756851527,55,0.0378,0.0378
1430162,Cosan S.A.,Brazil,5500,Retail-Auto Dealers & Gasoline Stations,20-F,active,2023,39468497000.0,28549896000.0,139865382000.0,21239974000.0,21258313000.0,,,88884202000.0,BRL,ifrs-full:Revenue,11656.0,1.0,0.0754,0.0754,2.0,265356.0,BRL,6357294418.589642,22528484232.437534,3421178368.185368,3424132279.0561705,,,4598606693.640113,0,11656.0,11656.0,11656.0,13.209292370030518,0.1519912411206942,,23.838046311383753,55,0.0754,0.0754
1430162,Cosan S.A.,Brazil,5500,Retail-Auto Dealers & Gasoline Stations,20-F,active,2024,43950742000.0,30236061000.0,141265902000.0,23019016000.0,24745764000.0,,,101867540000.0,BRL,ifrs-full:Revenue,12090.0,1.0,0.4321,0.4321,11.0,254591.0,BRL,6372975142.069969,20483933624.3309,3337818887.401511,3588201965.817322,,,4384309715.34249,0,12090.0,12090.0,12090.0,13.175198309155292,0.17517152865381486,,23.74290669017488,55,0.4321,0.4321
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2017,7704831000.0,,13917116000.0,1880771000.0,,,,,BRL,ifrs-full:Revenue,10311.0,1.0,0.0635,0.0635,1.0,157528.0,BRL,2414255962.6909804,4360832870.501903,589326696.6149261,,,,,0,10311.0,10311.0,10311.0,12.363690421080504,0.0,,22.19592890140881,45,0.0635,0.0635
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2018,9057064000.0,,16094398000.0,1842239000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.0632,0.0632,1.0,158180.0,BRL,2419686654.14601,4299781921.284229,492172863.3083846,,,,,0,,,,,0.0,,22.181830142379418,45,0.0632,0.0632
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2019,11442317000.0,,19197490000.0,9553643000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.0597,0.0597,1.0,167537.0,BRL,2781280626.974537,4666328246.590039,2322201193.4235783,,,,,0,,,,,0.0,,22.26363835667611,45,0.0597,0.0597
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2020,5744126000.0,,15794457000.0,1799706000.0,,810948000.0,,,BRL,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,164297.0,BRL,1055298267.9075708,2901723101.9376326,330638050.86149967,,148985593.24135798,,,0,,,,,0.05134383537211821,,21.78857057056985,45,0.0,0.0
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2021,9975729000.0,,18533473000.0,1961174000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,162648.0,BRL,1672856281.521781,3107926922.0790105,328874435.64848214,,,,,0,,,,,0.0,,21.85722175633079,45,0.0,0.0
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2022,15948067000.0,,18721293000.0,1953089000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,166980.0,BRL,2586702610.898267,3036507025.114168,316781990.9219521,,,,,0,,,,,0.0,,21.833973686855682,45,0.0,0.0
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2023,18554425000.0,,20532909000.0,2295851000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.057,0.057,1.0,175437.0,BRL,2988609941.053497,3307289552.5540032,369798747.2949235,,,,,0,,,,,0.0,,21.91939482458335,45,0.057,0.057
1432364,AZUL SA,Brazil,4512,"Air Transportation, Scheduled",20-F,active,2024,19526208000.0,,26274943000.0,3034554000.0,,,,,BRL,ifrs-full:Revenue,,0.0,0.0,0.0,0.0,180958.0,BRL,2831352385.4247503,3809937010.8087215,440018446.31585497,,,,,0,,,,,0.0,,22.06087849335222,45,0.0,0.0
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2017,29441332000.0,,172975359000.0,27965837000.0,749762000.0,,,130222827000.0,BRL,ifrs-full:Revenue,,,,,,,BRL,9225239506.299978,54200642670.08101,8762903265.353132,234932781.66634864,,,,0,,,,,0.004334501771434392,,24.71595860270328,49,,
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2018,26214853000.0,,181710095000.0,32370392000.0,649650000.0,,,,BRL,ifrs-full:Revenue,,,,,,,BRL,7003564283.580141,48545697788.50007,8648079058.718672,173560596.99544525,,,,0,,,,,0.0035752003761816316,,24.605771413720216,49,,
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2019,29042129000.0,,178622483000.0,33315874000.0,818362000.0,,,,BRL,ifrs-full:Revenue,,,,,,,BRL,7059261752.125499,43417714393.858215,8098079691.982373,198919010.58606714,,,,0,,,,,0.004581517322206298,,24.49413336053289,49,,
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2020,25400936000.0,,178966449000.0,32662912000.0,785493000.0,,,,BRL,ifrs-full:Revenue,,,,,,,BRL,4666604417.109071,32879324660.230045,6000758767.899138,144309056.3043919,,,,0,,,,,0.004389051715497803,,24.216109867392735,49,,
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2021,34626834000.0,9678430000.0,188303069000.0,33367981000.0,4992176000.0,,,,BRL,ifrs-full:Revenue,,,,,,,BRL,5806665033.313553,31577037809.114433,5595564656.733301,837151147.5564622,,,1623001428.844834,0,,,,,0.026511389466520062,,24.175696041789728,49,,
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2022,34074233000.0,,270217462000.0,34739705000.0,79980581000.0,,,,BRL,ifrs-full:Revenue,708.0,6.0,0.0,0.0,0.0,226848.0,BRL,5526682792.683018,43828020942.33133,5634619269.240314,12972479843.09699,,,,0,669.0,708.0,708.0,15.870409522143268,0.29598598257872766,,24.5035391973194,49,0.0,0.0
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2023,37158908000.0,,267057654000.0,,79866241000.0,,,,BRL,ifrs-full:Revenue,708.0,5.0,0.0995,0.0995,2.0,200965.0,BRL,5985282855.571774,43015677369.62073,,12864265090.789629,,,,0,101.0,1573.0,708.0,15.950125341893038,0.29905992134567316,,24.484830476184374,49,0.0995,0.0995
1439124,AXIA Energia S.A.,Brazil,4911,Electric Services,20-F,active,2024,40181552000.0,,289871330000.0,,78173273000.0,,,,BRL,ifrs-full:Revenue,684.0,3.0,0.0,0.0,0.0,166517.0,BRL,5826432510.87301,42032118149.1944,,11335333669.753504,,,,0,684.0,3054.0,684.0,15.957712813154517,0.2696826657538019,,24.46169988082004,49,0.0,0.0
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2017,55954228000000.0,36908325000000.0,117847412000000.0,61404374000000.0,380226000000.0,1159922000000.0,,69631713000000.0,COP,ifrs-full:Revenue,11682.0,3.0,0.0,0.0,0.0,146243.0,COP,18957979379.01744,39928149961.546646,20804555753.56119,128825236.71609382,392995813.60087156,,12504993622.002502,0,4609.0,11682.0,11682.0,14.299686280657111,0.01306900146436818,,24.410347424905773,13,0.0,0.0
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2018,68603872000000.0,41184379000000.0,124643498000000.0,62799983000000.0,410747000000.0,1159922000000.0,,67535718000000.0,COP,ifrs-full:Revenue,12228.0,2.0,0.0,0.0,0.0,154736.0,COP,22657248685.769325,41165004961.38456,20740444975.074963,135654106.02383628,383078103.9602972,,13601633403.023895,0,12228.0,12228.0,12228.0,14.432261984942755,0.01260129108379163,,24.440854338221136,13,0.0,0.0
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2019,71488512000000.0,44972360000000.0,133890296000000.0,64214822000000.0,483098000000.0,1159922000000.0,,75658668000000.0,COP,ifrs-full:Revenue,15157.0,3.0,0.0,0.0593,1.0,168755.0,COP,20886577935.379265,39118314592.909676,18761446374.901566,141145251.805295,338890831.1864288,,13139435635.16797,0,5131.0,15157.0,15157.0,14.136154835135331,0.012271389705494415,,24.3898565981816,13,0.0,0.0593
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2020,50223393000000.0,37567472000000.0,137694169000000.0,66508338000000.0,555043000000.0,1594279000000.0,,84194806000000.0,COP,ifrs-full:Revenue,13977.0,3.0,0.0,0.054,1.0,185113.0,COP,12879212369.61116,35310088360.77901,17055299498.619698,142334403.2384687,408834540.856515,,9633746769.705921,0,4933.0,13977.0,13977.0,13.733712003840182,0.015609390111501377,,24.287434549312888,13,0.0,0.054
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2021,91881204000000.0,55581776000000.0,242426616000000.0,90076526000000.0,15508516000000.0,4686324000000.0,,151842844000000.0,COP,ifrs-full:Revenue,18378.0,4.0,0.0401,0.0401,1.0,249496.0,COP,22198299914.304176,58569745441.92795,21762293617.60016,3746823881.3434024,1132205729.9945874,,13428436717.238424,0,306.0,18378.0,18378.0,14.004371966394634,0.08330289938131215,,24.793484110819225,13,0.0401,0.0401
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2022,159611078000000.0,89458148000000.0,302792431000000.0,100997498000000.0,18146605000000.0,5350114000000.0,,188889342000000.0,COP,ifrs-full:Revenue,18903.0,3.0,0.1151,0.1151,3.0,260604.0,COP,31409699653.48294,59586210645.46633,19875193612.396027,3571051708.4559245,1052843423.8874962,,17604376810.46691,0,525.0,18903.0,18903.0,14.323306669710645,0.07760008703784277,,24.810690019239747,13,0.1151,0.1151
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2023,143189602000000.0,88178198000000.0,280141090000000.0,95171302000000.0,14714809000000.0,4846667000000.0,,179888610000000.0,COP,ifrs-full:Revenue,19659.0,3.0,0.1125,0.1125,3.0,266679.0,COP,26627646529.470676,52095248668.27014,17698127196.453175,2736376994.7532496,901289855.6841443,,16397684295.188404,0,754.0,19659.0,19659.0,14.118925328496438,0.0698272288438658,,24.67633958516072,13,0.1125,0.1125
1444406,ECOPETROL S.A.,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2024,133330428000000.0,86481154000000.0,298242156000000.0,107454558000000.0,16413285000000.0,5145785000000.0,,,COP,ifrs-full:Revenue,19581.0,2.0,0.0354,0.0354,1.0,282632.0,COP,25570600018.23202,57197977941.32303,20608030469.638287,3147800183.467853,986877579.1735855,,16585673887.202448,0,19581.0,19581.0,19581.0,14.082394104381931,0.07228713166893816,,24.769784384031144,13,0.0354,0.0354
1449877,Petrobras Argentina S.A.,Argentina,1311,Crude Petroleum & Natural Gas,20-F,delisted_in_window,2017,,,,,,,,,,,3330.0,3.0,0.0,0.0,0.0,241320.0,USD,,,,,,,,0,700.0,3330.0,3330.0,,,,,13,0.0,0.0
1450123,JBS S.A.,Brazil,2011,Meat Packing Plants,20-F,delisted_in_window,2020,,,,9077589000.0,,,,,USD,,,,,,,,USD,,,8597367965.258795,,,,,0,,,,,,,,20,,
1450123,JBS S.A.,Brazil,2011,Meat Packing Plants,20-F,delisted_in_window,2021,65042706000.0,52753839000.0,,10208289000.0,,5835418000.0,,,USD,ifrs-full:Revenue,,,,,,,USD,58837715256.380264,,9234431320.19813,,5278726605.961874,,47721190409.31243,0,,,,,,,,20,,
1450123,JBS S.A.,Brazil,2011,Meat Packing Plants,20-F,delisted_in_window,2022,72613910000.0,61070237000.0,39885511000.0,11915363000.0,1979491000.0,5828691000.0,,,USD,ifrs-full:Revenue,,,,,,,USD,60819382657.689575,33406989872.96631,9979975211.392363,1657966367.5520654,4881948766.048148,,51150724607.7066,0,,,,,0.19576487311394855,,24.23203099266728,20,,
1450123,JBS S.A.,Brazil,2011,Meat Packing Plants,20-F,delisted_in_window,2023,72918123000.0,64950972000.0,42577834000.0,12918249000.0,1985595000.0,6105020000.0,,,USD,ifrs-full:Revenue,270000.0,3.0,0.0,0.0,0.0,197573.0,USD,58659557103.9602,34252073176.457626,10392186931.34321,1597327502.3527122,4911231317.772937,,52250319868.92641,0,270000.0,272565.0,270000.0,12.288839112264407,0.1900194124482706,,24.25701293052223,20,0.0,0.0
1450123,JBS S.A.,Brazil,2011,Meat Packing Plants,20-F,delisted_in_window,2024,77182547000.0,65594321000.0,40685373000.0,11780880000.0,1803199000.0,5417134000.0,4141000.0,,USD,ifrs-full:Revenue,280000.0,5.0,0.0,0.0,0.0,218185.0,USD,60311212102.15901,31791956288.491665,9205697143.294365,1409037685.0533452,4233002542.1397023,3235818.705426247,51256056716.1395,0,3000.0,281974.0,280000.0,12.280238979919648,0.17746753851808117,5.3652025761730816e-05,24.182479147833302,20,0.0,0.0
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2017,330122000.0,,786163000.0,517403000.0,,,,659323000.0,USD,ifrs-full:Revenue,405.0,2.0,0.0,0.0,0.0,130667.0,USD,330122000.0,786163000.0,517403000.0,,,,,0,405.0,405.0,405.0,13.611085773966872,0.0,,20.48267470802826,13,0.0,0.0
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2018,601161000.0,,862660000.0,557170000.0,,,,719639000.0,USD,ifrs-full:Revenue,457.0,2.0,0.0,0.0,0.0,130237.0,USD,586827255.4759232,842091220.5030931,543885152.1198484,,,,,0,457.0,457.0,457.0,14.065557659901552,0.0,,20.551398904228133,13,0.0,0.0
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2019,628907000.0,,852132000.0,567788000.0,,,,719247000.0,USD,ifrs-full:Revenue,439.0,2.0,0.0,0.0,0.0,140257.0,USD,602984352.2842609,817008336.8140152,544384590.1139213,,,,,0,439.0,439.0,439.0,14.132902391502242,0.0,,20.521159856950934,13,0.0,0.0
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2020,393692000.0,,960266000.0,614665000.0,,,,1069456000.0,USD,ifrs-full:Revenue,437.0,2.0,0.0,0.0,0.0,148213.0,USD,372864974.27661306,909466175.0523407,582148099.0564562,,,,,0,437.0,437.0,437.0,13.65679371771654,0.0,,20.628368364524253,13,0.0,0.0
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2021,688543000.0,,895741000.0,614047000.0,,,,957686000.0,USD,ifrs-full:Revenue,463.0,2.0,0.3129,0.3129,5.0,159780.0,USD,622856880.7665204,810288457.2709093,555467703.6351244,,,,,0,463.0,463.0,463.0,14.112100270378022,0.0,,20.512900862322592,13,0.3129,0.3129
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2022,1049579000.0,,973975000.0,666879000.0,,,,858390000.0,USD,ifrs-full:Revenue,482.0,2.0,0.4353,0.4353,7.0,160811.0,USD,879098052.0188924,815774253.5007852,558559222.1569858,,,,,0,482.0,482.0,482.0,14.416462884887215,0.0,,20.51964822453209,13,0.4353,0.4353
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2023,756625000.0,,1016549000.0,686824000.0,,,,840529000.0,USD,ifrs-full:Revenue,470.0,2.0,0.3282,0.3282,5.0,152361.0,USD,608672927.4940865,817770832.012141,552520964.4846503,,,,,0,470.0,470.0,470.0,14.074058921828934,0.0,,20.52209269885149,13,0.3282,0.3282
1464591,GeoPark Ltd,Colombia,1311,Crude Petroleum & Natural Gas,20-F,active,2024,660838000.0,,1200055000.0,740491000.0,,,,996764000.0,USD,ifrs-full:Revenue,476.0,2.0,0.2574,0.2574,4.0,155413.0,USD,516385404.8916856,937734947.244698,578627053.6101876,,,,,0,476.0,476.0,476.0,13.896946099121744,0.0,,20.658977894805645,13,0.2574,0.2574
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2017,2175000000.0,1574000000.0,5657000000.0,111571000000.0,,,,3687000000.0,ARS;USD,ifrs-full:Revenue,3330.0,3.0,0.0,0.0,0.0,239203.0,ARS,131319114.06936103,341550449.78867835,6736278103.831117,,,,95032774.96329851,1,700.0,3330.0,3330.0,10.582413321250748,0.0,,19.64900595604561,49,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2018,1436000000.0,831000000.0,5672000000.0,3316000000.0,,,,3877000000.0,USD,ifrs-full:Revenue,2127.0,3.0,0.0,0.0,0.0,267625.0,USD,1401760824.2441306,5536760024.451747,3236935162.391042,,,,811186103.7234488,0,1034.0,2127.0,2127.0,13.398527199688518,0.0,,22.43467533349255,49,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2019,1340000000.0,811000000.0,5684000000.0,3507000000.0,,,,3275000000.0,USD,ifrs-full:Revenue,1944.0,3.0,0.0,0.0,0.0,269855.0,USD,1284767115.1074953,5449713643.485824,3362446472.150736,,,,777571739.0687901,0,1944.0,2000.0,1944.0,13.401340320469075,0.0,,22.418828901761493,49,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2020,1073000000.0,663000000.0,4890000000.0,1610000000.0,,,,3121000000.0,USD,ifrs-full:Revenue,1937.0,2.0,0.0,0.0,0.0,207033.0,USD,1016236340.5880886,4631310070.34087,1524828059.96908,,,,627926089.2916149,0,1937.0,1937.0,1937.0,13.170476114333237,0.0,,22.256105617578452,49,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2021,1508000000.0,951000000.0,3861000000.0,1659000000.0,,,,2070000000.0,USD,ifrs-full:Revenue,1937.0,3.0,0.0,0.0,0.0,207887.0,USD,1364138733.813157,3492665551.2285147,1500733527.4509468,,,,860275819.5333637,0,101.0,1937.0,1937.0,13.464893438795185,0.0,,21.973931049898518,49,0.0,0.0
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2022,1829000000.0,1139000000.0,4742000000.0,2164000000.0,,,,2458000000.0,USD,ifrs-full:Revenue,1907.0,3.0,0.1433,0.1433,3.0,209313.0,USD,1531919309.6875548,3971766739.49611,1812505951.9758713,,,,953994583.7802761,0,106.0,1907.0,1907.0,13.596500631360543,0.0,,22.102476855195448,49,0.1433,0.1433
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2023,1732000000.0,1107000000.0,4722000000.0,2544000000.0,,,,2309000000.0,USD,ifrs-full:Revenue,1924.0,3.0,0.0494,0.0494,1.0,202614.0,USD,1393321011.6236682,3798650009.7499776,2046540793.0546257,,,,890534849.807968,0,106.0,1924.0,1924.0,13.492794320217916,0.0,,22.057911579966646,49,0.0494,0.0494
1469395,Pampa Energy Inc.,Argentina,4911,Electric Services,20-F,active,2024,1876000000.0,1279000000.0,6345000000.0,2607000000.0,,,,3050000000.0,USD,ifrs-full:Revenue,1847.0,3.0,0.1114,0.1114,2.0,179600.0,USD,1465925112.6248827,4958046289.76806,2037135804.164749,,,,999423357.7010794,0,105.0,1847.0,1847.0,13.584434376113466,0.0,,22.324277606895023,49,0.1114,0.1114
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2017,71418349000.0,,645703039000.0,6509883000.0,30202043000.0,28364256000.0,,558615438000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.0813,0.0813,2.0,245986.0,BRL,22378449951.56875,202326619757.58282,2039827200.5149298,9463603082.040266,8887745127.088888,,,0,,,,,0.09070160036833898,,26.033149158017533,60,0.0813,0.0813
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2018,70478393000.0,,723865007000.0,6588975000.0,30018988000.0,28378288000.0,,632269547000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.3048,0.3048,8.0,262457.0,BRL,18829018647.517292,193387890031.60495,1760311605.6154296,8019877593.287319,7581547921.170908,,,0,,,,,0.08067426306739539,,25.987963801829356,60,0.3048,0.3048
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2019,72841060000.0,,760612618000.0,9781957000.0,30595788000.0,28375004000.0,,663403457000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.4573,0.4573,9.0,196827.0,BRL,17705455025.087128,184881885292.61896,2377697410.2358775,7436909188.184526,6897103874.637015,,,0,,,,,0.07753065174630062,,25.942983000245977,60,0.4573,0.4573
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2020,62774940000.0,,933578379000.0,9537111000.0,30766498000.0,28360137000.0,,827488507000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.2698,0.2698,7.0,259410.0,BRL,11532874705.394985,171514978312.56793,1752137177.900039,5652353734.751246,5210262353.876187,,,0,,,,,0.06333333797140132,,25.867936436838264,60,0.2698,0.2698
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2021,77987308000.0,,931208396000.0,8783785000.0,30786788000.0,27915469000.0,,825233901000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.3094,0.3094,9.0,290902.0,BRL,13077897170.900877,156156789609.50342,1472976051.4531615,5162717601.257952,4681218552.376126,,,0,,,,,0.06303879695689514,,25.774126401059085,60,0.3094,0.3094
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2022,115225118000.0,,985450829000.0,8190763000.0,31602734000.0,27889327000.0,,874770653000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.3189,0.3189,9.0,282198.0,BRL,18688980524.82855,159835560779.00607,1328503826.6611822,5125817100.550394,4523519682.17186,,,0,,,,,0.060370400276968064,,25.797411378556863,60,0.3189,0.3189
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2023,128282707000.0,,1115652776000.0,7085564000.0,32375513000.0,27852568000.0,,1000796422000.0,BRL,ifrs-full:RevenueFromInterest,,0.0,0.3988,0.3988,11.0,275795.0,BRL,20662832365.08019,179701121275.24997,1141290393.4436543,5214808866.268112,4486286242.158866,,,0,,,,,0.053984610889365105,,25.914560870422914,60,0.3988,0.3988
1471055,Banco Santander (Brasil) S.A.,Brazil,6029,"Commercial Banks, NEC",20-F,active,2024,137183478000.0,,1238796810000.0,6021900000.0,32826797000.0,27892878000.0,,1118969678000.0,BRL,ifrs-full:RevenueFromInterest,5686.0,1.0,1.0157,1.0157,27.0,265829.0,BRL,19891971225.348194,179628850775.84296,873191606.3676728,4759973364.608429,4044541913.189777,,,0,5686.0,5686.0,5686.0,15.067819739042985,0.04901503984337835,,25.91415861897715,60,1.0157,1.0157
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2017,933178000.0,766727000.0,1645089000.0,831377000.0,,12412000.0,,962070000.0,USD,ifrs-full:Revenue,7790.0,2.0,0.0,0.0,0.0,147480.0,USD,933178000.0,1645089000.0,831377000.0,,12412000.0,,766727000.0,0,7790.0,7790.0,7790.0,11.693510384172466,0.007544880550535564,,21.221060323043677,10,0.0,0.0
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2018,793239000.0,609965000.0,2277372000.0,1480439000.0,,,,1169227000.0,USD,ifrs-full:Revenue,7743.0,2.0,0.0,0.0,0.0,160130.0,USD,774325455.7538927,2223071623.8373985,1445140245.7403595,,,,595421337.8552027,0,7743.0,7743.0,7743.0,11.512958340258182,0.0,,21.522155690859456,10,0.0,0.0
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2019,887138000.0,671173000.0,2521307000.0,1493220000.0,,,,1492424000.0,USD,ifrs-full:Revenue,8237.0,2.0,0.0,0.0,0.0,171774.0,USD,850571439.5240546,2417382328.8733835,1431671605.6871748,,,,643508208.1701813,0,8237.0,8237.0,8237.0,11.545027484420219,0.0,,21.605951109390787,10,0.0,0.0
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2020,817764000.0,611946000.0,2482236000.0,1358292000.0,,,,1518512000.0,USD,ifrs-full:Revenue,8716.0,3.0,0.0539,0.0539,1.0,185651.0,USD,774502791.076121,2350921182.773546,1286435872.8146095,,,,579572939.1216389,0,141.0,8716.0,8716.0,11.394816125463713,0.0,,21.57807308096302,10,0.0539,0.0539
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2021,1124352000.0,854965000.0,2582401000.0,1422623000.0,,,,1534571000.0,USD,ifrs-full:Revenue,9104.0,2.0,0.0591,0.0591,1.0,169325.0,USD,1017090261.0346756,2336043256.1921954,1286906590.128299,,,,773402435.3810118,0,9104.0,9104.0,9104.0,11.62374254595496,0.0,,21.571724418946513,10,0.0591,0.0591
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2022,1347724000.0,1075747000.0,3108855000.0,1565355000.0,,,,1945212000.0,USD,ifrs-full:Revenue,9776.0,2.0,0.0581,0.0581,1.0,172260.0,USD,1128815975.7951615,2603890106.899236,1311097622.2066498,,,,901015637.8559092,0,9776.0,9776.0,9776.0,11.656749429892805,0.0,,21.68027235875062,10,0.0581,0.0581
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2023,1298871000.0,973180000.0,3164894000.0,1549565000.0,,,,1899246000.0,USD,ifrs-full:Revenue,9762.0,2.0,0.0582,0.0582,1.0,171730.0,USD,1044886983.6539524,2546023850.9016614,1246559742.1343126,,,,782882299.1292849,0,9762.0,9762.0,9762.0,11.580921990454058,0.0,,21.657798705027403,10,0.0582,0.0582
1499505,Adecoagro S.A.,Argentina,100,Agricultural Production-Crops,20-F,active,2024,1518907000.0,1198715000.0,3114888000.0,1548589000.0,,,,1706787000.0,USD,ifrs-full:Revenue,10320.0,2.0,0.0574,0.0574,1.0,174068.0,USD,1186889080.5126452,2434004553.418921,1210082891.383078,,,,936687857.8785374,0,10320.0,10320.0,10320.0,11.652762463942663,0.0,,21.61280370226551,10,0.0574,0.0574
